count,date,dose_one,dose_two,time_slot
482304.0,2021-05-28,444800.0,444800.0,11:00-12:00
331984.0,2021-05-28,305226.0,305226.0,10:00-11:00
107064.0,2021-05-28,100005.0,100005.0,09:00-10:00
21800.0,2021-05-28,20035.0,20035.0,21:00-22:00
1976.0,2021-05-28,1961.0,1961.0,07:00-08:00
13663.0,2021-05-28,13355.0,13355.0,08:00-09:00
23319.0,2021-05-27,21797.0,21797.0,21:00-22:00
318090.0,2021-05-27,297088.0,297088.0,15:00-16:00
16272.0,2021-05-27,15118.0,15118.0,22:00-23:00
38880.0,2021-05-27,37012.0,37012.0,19:00-20:00
61637.0,2021-05-27,58376.0,58376.0,18:00-19:00
129658.0,2021-05-27,123092.0,123092.0,17:00-18:00
233231.0,2021-05-27,219463.0,219463.0,16:00-17:00
313084.0,2021-05-27,291955.0,291955.0,14:00-15:00
1312.0,2021-05-27,1272.0,1272.0,07:00-08:00
364130.0,2021-05-27,339453.0,339453.0,13:00-14:00
464964.0,2021-05-27,431530.0,431530.0,12:00-13:00
455685.0,2021-05-27,424551.0,424551.0,11:00-12:00
322109.0,2021-05-27,299495.0,299495.0,10:00-11:00
103424.0,2021-05-27,97767.0,97767.0,09:00-10:00
14193.0,2021-05-27,13774.0,13774.0,08:00-09:00
31102.0,2021-05-27,29755.0,29755.0,20:00-21:00
79506.0,2021-05-26,75373.0,75373.0,17:00-18:00
13885.0,2021-05-26,12889.0,12889.0,21:00-22:00
11027.0,2021-05-26,10454.0,10454.0,22:00-23:00
27919.0,2021-05-26,26876.0,26876.0,19:00-20:00
39226.0,2021-05-26,37387.0,37387.0,18:00-19:00
145032.0,2021-05-26,135347.0,135347.0,16:00-17:00
203308.0,2021-05-26,188681.0,188681.0,15:00-16:00
202146.0,2021-05-26,185020.0,185020.0,14:00-15:00
243590.0,2021-05-26,222092.0,222092.0,13:00-14:00
307134.0,2021-05-26,279559.0,279559.0,12:00-13:00
297187.0,2021-05-26,269953.0,269953.0,11:00-12:00
201470.0,2021-05-26,182950.0,182950.0,10:00-11:00
62529.0,2021-05-26,58042.0,58042.0,09:00-10:00
7988.0,2021-05-26,7711.0,7711.0,08:00-09:00
611.0,2021-05-26,568.0,568.0,07:00-08:00
19203.0,2021-05-26,17914.0,17914.0,20:00-21:00
8591.0,2021-05-25,7915.0,7915.0,08:00-09:00
10522.0,2021-05-25,9404.0,9404.0,22:00-23:00
12554.0,2021-05-25,11546.0,11546.0,21:00-22:00
18092.0,2021-05-25,16997.0,16997.0,20:00-21:00
23364.0,2021-05-25,21463.0,21463.0,19:00-20:00
38396.0,2021-05-25,35409.0,35409.0,18:00-19:00
78598.0,2021-05-25,72447.0,72447.0,17:00-18:00
159941.0,2021-05-25,148559.0,148559.0,16:00-17:00
217793.0,2021-05-25,197603.0,197603.0,15:00-16:00
231717.0,2021-05-25,209277.0,209277.0,14:00-15:00
276959.0,2021-05-25,249130.0,249130.0,13:00-14:00
349569.0,2021-05-25,312802.0,312802.0,12:00-13:00
335913.0,2021-05-25,300357.0,300357.0,11:00-12:00
223939.0,2021-05-25,200715.0,200715.0,10:00-11:00
760.0,2021-05-25,505.0,505.0,07:00-08:00
70806.0,2021-05-25,64920.0,64920.0,09:00-10:00
773.0,2021-05-24,581.0,581.0,07:00-08:00
8597.0,2021-05-24,7895.0,7895.0,08:00-09:00
18547.0,2021-05-24,17504.0,17504.0,20:00-21:00
21551.0,2021-05-24,20428.0,20428.0,19:00-20:00
41223.0,2021-05-24,38356.0,38356.0,18:00-19:00
92900.0,2021-05-24,85998.0,85998.0,17:00-18:00
177866.0,2021-05-24,165144.0,165144.0,16:00-17:00
248284.0,2021-05-24,229678.0,229678.0,15:00-16:00
268513.0,2021-05-24,249838.0,249838.0,14:00-15:00
317427.0,2021-05-24,294052.0,294052.0,13:00-14:00
399993.0,2021-05-24,371637.0,371637.0,12:00-13:00
393769.0,2021-05-24,364290.0,364290.0,11:00-12:00
277871.0,2021-05-24,256241.0,256241.0,10:00-11:00
86122.0,2021-05-24,79789.0,79789.0,09:00-10:00
9261.0,2021-05-24,8250.0,8250.0,22:00-23:00
12613.0,2021-05-24,11266.0,11266.0,21:00-22:00
115426.0,2021-05-23,108864.0,108864.0,10:00-11:00
3522.0,2021-05-23,3143.0,3143.0,22:00-23:00
4754.0,2021-05-23,4349.0,4349.0,21:00-22:00
5500.0,2021-05-23,4932.0,4932.0,20:00-21:00
7260.0,2021-05-23,6599.0,6599.0,19:00-20:00
12897.0,2021-05-23,11670.0,11670.0,18:00-19:00
26717.0,2021-05-23,24875.0,24875.0,17:00-18:00
53240.0,2021-05-23,50124.0,50124.0,16:00-17:00
80268.0,2021-05-23,75266.0,75266.0,15:00-16:00
100358.0,2021-05-23,93490.0,93490.0,14:00-15:00
125266.0,2021-05-23,117666.0,117666.0,13:00-14:00
158703.0,2021-05-23,148894.0,148894.0,12:00-13:00
160027.0,2021-05-23,150314.0,150314.0,11:00-12:00
35029.0,2021-05-23,33096.0,33096.0,09:00-10:00
2948.0,2021-05-23,2493.0,2493.0,08:00-09:00
1320.0,2021-05-23,1103.0,1103.0,07:00-08:00
1208.0,2021-05-22,966.0,966.0,07:00-08:00
8117.0,2021-05-22,7214.0,7214.0,08:00-09:00
63969.0,2021-05-22,56829.0,56829.0,09:00-10:00
197349.0,2021-05-22,174875.0,174875.0,10:00-11:00
270674.0,2021-05-22,238906.0,238906.0,11:00-12:00
258540.0,2021-05-22,227545.0,227545.0,12:00-13:00
198858.0,2021-05-22,177087.0,177087.0,13:00-14:00
95533.0,2021-05-22,84507.0,84507.0,16:00-17:00
48539.0,2021-05-22,42623.0,42623.0,17:00-18:00
24237.0,2021-05-22,21247.0,21247.0,18:00-19:00
15613.0,2021-05-22,13849.0,13849.0,19:00-20:00
11803.0,2021-05-22,10405.0,10405.0,20:00-21:00
9734.0,2021-05-22,7953.0,7953.0,21:00-22:00
5892.0,2021-05-22,5190.0,5190.0,22:00-23:00
166709.0,2021-05-22,147317.0,147317.0,14:00-15:00
146845.0,2021-05-22,130316.0,130316.0,15:00-16:00
5045.0,2021-05-21,4155.0,4155.0,22:00-23:00
5375.0,2021-05-21,3832.0,3832.0,08:00-09:00
7725.0,2021-05-21,6824.0,6824.0,21:00-22:00
54676.0,2021-05-21,46931.0,46931.0,09:00-10:00
180274.0,2021-05-21,157415.0,157415.0,10:00-11:00
250659.0,2021-05-21,217289.0,217289.0,11:00-12:00
243302.0,2021-05-21,211793.0,211793.0,12:00-13:00
180640.0,2021-05-21,157509.0,157509.0,13:00-14:00
157599.0,2021-05-21,137979.0,137979.0,14:00-15:00
138208.0,2021-05-21,120172.0,120172.0,15:00-16:00
88008.0,2021-05-21,77053.0,77053.0,16:00-17:00
39673.0,2021-05-21,34009.0,34009.0,17:00-18:00
17498.0,2021-05-21,14961.0,14961.0,18:00-19:00
10285.0,2021-05-21,8884.0,8884.0,19:00-20:00
7524.0,2021-05-21,6644.0,6644.0,20:00-21:00
623.0,2021-05-21,151.0,151.0,07:00-08:00
55311.0,2021-05-20,48291.0,48291.0,09:00-10:00
92384.0,2021-05-20,79481.0,79481.0,16:00-17:00
4987.0,2021-05-20,4329.0,4329.0,22:00-23:00
6590.0,2021-05-20,5949.0,5949.0,21:00-22:00
6497.0,2021-05-20,5638.0,5638.0,20:00-21:00
10504.0,2021-05-20,9055.0,9055.0,19:00-20:00
17928.0,2021-05-20,15141.0,15141.0,18:00-19:00
41748.0,2021-05-20,36213.0,36213.0,17:00-18:00
139356.0,2021-05-20,120642.0,120642.0,15:00-16:00
484.0,2021-05-20,95.0,95.0,07:00-08:00
160770.0,2021-05-20,140830.0,140830.0,14:00-15:00
187455.0,2021-05-20,164715.0,164715.0,13:00-14:00
248044.0,2021-05-20,217282.0,217282.0,12:00-13:00
256012.0,2021-05-20,223896.0,223896.0,11:00-12:00
184648.0,2021-05-20,161123.0,161123.0,10:00-11:00
5313.0,2021-05-20,4649.0,4649.0,08:00-09:00
771.0,2021-05-19,243.0,243.0,07:00-08:00
5995.0,2021-05-19,4448.0,4448.0,08:00-09:00
43697.0,2021-05-19,37302.0,37302.0,09:00-10:00
33945.0,2021-05-19,27588.0,27588.0,17:00-18:00
147361.0,2021-05-19,128176.0,128176.0,10:00-11:00
2791.0,2021-05-19,2192.0,2192.0,22:00-23:00
4064.0,2021-05-19,3429.0,3429.0,21:00-22:00
6643.0,2021-05-19,5866.0,5866.0,20:00-21:00
13806.0,2021-05-19,11547.0,11547.0,18:00-19:00
8496.0,2021-05-19,7344.0,7344.0,19:00-20:00
73668.0,2021-05-19,62401.0,62401.0,16:00-17:00
118568.0,2021-05-19,102107.0,102107.0,15:00-16:00
132319.0,2021-05-19,116148.0,116148.0,14:00-15:00
153101.0,2021-05-19,135146.0,135146.0,13:00-14:00
204383.0,2021-05-19,180373.0,180373.0,12:00-13:00
208443.0,2021-05-19,182536.0,182536.0,11:00-12:00
82745.0,2021-05-18,69740.0,69740.0,16:00-17:00
5742.0,2021-05-18,4988.0,4988.0,21:00-22:00
7092.0,2021-05-18,6283.0,6283.0,20:00-21:00
9908.0,2021-05-18,8840.0,8840.0,19:00-20:00
17871.0,2021-05-18,14913.0,14913.0,18:00-19:00
42575.0,2021-05-18,35435.0,35435.0,17:00-18:00
10429.0,2021-05-18,7012.0,7012.0,08:00-09:00
143799.0,2021-05-18,127071.0,127071.0,14:00-15:00
170517.0,2021-05-18,148458.0,148458.0,13:00-14:00
224186.0,2021-05-18,193261.0,193261.0,12:00-13:00
230193.0,2021-05-18,197310.0,197310.0,11:00-12:00
165942.0,2021-05-18,140805.0,140805.0,10:00-11:00
57124.0,2021-05-18,47038.0,47038.0,09:00-10:00
1762.0,2021-05-18,863.0,863.0,07:00-08:00
3874.0,2021-05-18,3258.0,3258.0,22:00-23:00
131866.0,2021-05-18,113844.0,113844.0,15:00-16:00
181194.0,2021-05-17,153502.0,153502.0,10:00-11:00
6236.0,2021-05-17,4407.0,4407.0,08:00-09:00
5006.0,2021-05-17,3996.0,3996.0,22:00-23:00
6739.0,2021-05-17,5324.0,5324.0,21:00-22:00
7832.0,2021-05-17,6024.0,6024.0,20:00-21:00
12890.0,2021-05-17,9702.0,9702.0,19:00-20:00
20801.0,2021-05-17,16049.0,16049.0,18:00-19:00
46358.0,2021-05-17,36704.0,36704.0,17:00-18:00
103602.0,2021-05-17,86209.0,86209.0,16:00-17:00
54862.0,2021-05-17,45118.0,45118.0,09:00-10:00
157245.0,2021-05-17,132353.0,132353.0,15:00-16:00
173665.0,2021-05-17,148658.0,148658.0,14:00-15:00
202581.0,2021-05-17,173455.0,173455.0,13:00-14:00
260373.0,2021-05-17,221022.0,221022.0,12:00-13:00
262409.0,2021-05-17,222657.0,222657.0,11:00-12:00
808.0,2021-05-17,490.0,490.0,07:00-08:00
26098.0,2021-05-16,23439.0,23439.0,09:00-10:00
89.0,2021-05-16,5.0,5.0,07:00-08:00
92897.0,2021-05-16,83737.0,83737.0,10:00-11:00
132617.0,2021-05-16,119220.0,119220.0,11:00-12:00
120616.0,2021-05-16,108775.0,108775.0,12:00-13:00
96019.0,2021-05-16,87254.0,87254.0,13:00-14:00
77508.0,2021-05-16,69858.0,69858.0,14:00-15:00
62075.0,2021-05-16,54555.0,54555.0,15:00-16:00
39297.0,2021-05-16,35342.0,35342.0,16:00-17:00
15072.0,2021-05-16,12821.0,12821.0,17:00-18:00
7428.0,2021-05-16,6190.0,6190.0,18:00-19:00
5032.0,2021-05-16,4151.0,4151.0,19:00-20:00
3387.0,2021-05-16,2660.0,2660.0,20:00-21:00
1659.0,2021-05-16,1321.0,1321.0,21:00-22:00
1541.0,2021-05-16,1290.0,1290.0,22:00-23:00
964.0,2021-05-16,639.0,639.0,08:00-09:00
118031.0,2021-05-15,76146.0,76146.0,16:00-17:00
1065.0,2021-05-15,793.0,793.0,22:00-23:00
1281.0,2021-05-15,815.0,815.0,21:00-22:00
8728.0,2021-05-15,5090.0,5090.0,20:00-21:00
15981.0,2021-05-15,10065.0,10065.0,19:00-20:00
25478.0,2021-05-15,16417.0,16417.0,18:00-19:00
54184.0,2021-05-15,34487.0,34487.0,17:00-18:00
175599.0,2021-05-15,115024.0,115024.0,15:00-16:00
238602.0,2021-05-15,158210.0,158210.0,13:00-14:00
304945.0,2021-05-15,195921.0,195921.0,12:00-13:00
304165.0,2021-05-15,198013.0,198013.0,11:00-12:00
218819.0,2021-05-15,144757.0,144757.0,10:00-11:00
68770.0,2021-05-15,44929.0,44929.0,09:00-10:00
196314.0,2021-05-15,131780.0,131780.0,14:00-15:00
327.0,2021-05-15,79.0,79.0,07:00-08:00
7003.0,2021-05-15,3471.0,3471.0,08:00-09:00
40610.0,2021-05-14,23306.0,23306.0,09:00-10:00
236.0,2021-05-14,120.0,120.0,07:00-08:00
5350.0,2021-05-14,3331.0,3331.0,08:00-09:00
136849.0,2021-05-14,79314.0,79314.0,10:00-11:00
195206.0,2021-05-14,111420.0,111420.0,11:00-12:00
194931.0,2021-05-14,111338.0,111338.0,12:00-13:00
156880.0,2021-05-14,90325.0,90325.0,13:00-14:00
122719.0,2021-05-14,72335.0,72335.0,14:00-15:00
4198.0,2021-05-14,1990.0,1990.0,22:00-23:00
109030.0,2021-05-14,60534.0,60534.0,15:00-16:00
67956.0,2021-05-14,37946.0,37946.0,16:00-17:00
35528.0,2021-05-14,20335.0,20335.0,17:00-18:00
15741.0,2021-05-14,8987.0,8987.0,18:00-19:00
9078.0,2021-05-14,5356.0,5356.0,19:00-20:00
5811.0,2021-05-14,3208.0,3208.0,20:00-21:00
5463.0,2021-05-14,2993.0,2993.0,21:00-22:00
221481.0,2021-05-13,116268.0,116268.0,14:00-15:00
14135.0,2021-05-13,7124.0,7124.0,20:00-21:00
18065.0,2021-05-13,8623.0,8623.0,19:00-20:00
31555.0,2021-05-13,15587.0,15587.0,18:00-19:00
64238.0,2021-05-13,34037.0,34037.0,17:00-18:00
147246.0,2021-05-13,76099.0,76099.0,16:00-17:00
208424.0,2021-05-13,108214.0,108214.0,15:00-16:00
248693.0,2021-05-13,129902.0,129902.0,10:00-11:00
262371.0,2021-05-13,135597.0,135597.0,13:00-14:00
343318.0,2021-05-13,169425.0,169425.0,12:00-13:00
351288.0,2021-05-13,174034.0,174034.0,11:00-12:00
289.0,2021-05-13,77.0,77.0,07:00-08:00
75528.0,2021-05-13,42544.0,42544.0,09:00-10:00
8327.0,2021-05-13,5087.0,5087.0,08:00-09:00
11994.0,2021-05-13,5006.0,5006.0,21:00-22:00
8941.0,2021-05-13,3758.0,3758.0,22:00-23:00
7389.0,2021-05-12,3368.0,3368.0,22:00-23:00
31927.0,2021-05-12,15705.0,15705.0,18:00-19:00
218876.0,2021-05-12,123882.0,123882.0,10:00-11:00
67277.0,2021-05-12,33530.0,33530.0,17:00-18:00
17998.0,2021-05-12,9117.0,9117.0,19:00-20:00
10273.0,2021-05-12,5180.0,5180.0,21:00-22:00
290.0,2021-05-12,54.0,54.0,07:00-08:00
6796.0,2021-05-12,3958.0,3958.0,08:00-09:00
66055.0,2021-05-12,39206.0,39206.0,09:00-10:00
11749.0,2021-05-12,5508.0,5508.0,20:00-21:00
320916.0,2021-05-12,168620.0,168620.0,11:00-12:00
249307.0,2021-05-12,130091.0,130091.0,13:00-14:00
210761.0,2021-05-12,112662.0,112662.0,14:00-15:00
201670.0,2021-05-12,105928.0,105928.0,15:00-16:00
142570.0,2021-05-12,72540.0,72540.0,16:00-17:00
317358.0,2021-05-12,165119.0,165119.0,12:00-13:00
422960.0,2021-05-11,182757.0,182757.0,12:00-13:00
41678.0,2021-05-11,17907.0,17907.0,18:00-19:00
82313.0,2021-05-11,36461.0,36461.0,17:00-18:00
174080.0,2021-05-11,77451.0,77451.0,16:00-17:00
254098.0,2021-05-11,119222.0,119222.0,15:00-16:00
271587.0,2021-05-11,121939.0,121939.0,14:00-15:00
322135.0,2021-05-11,144394.0,144394.0,13:00-14:00
87745.0,2021-05-11,42780.0,42780.0,09:00-10:00
410288.0,2021-05-11,179951.0,179951.0,11:00-12:00
288754.0,2021-05-11,132774.0,132774.0,10:00-11:00
8310.0,2021-05-11,3792.0,3792.0,08:00-09:00
689.0,2021-05-11,156.0,156.0,07:00-08:00
13697.0,2021-05-11,5866.0,5866.0,21:00-22:00
18722.0,2021-05-11,7657.0,7657.0,20:00-21:00
6513.0,2021-05-11,2639.0,2639.0,22:00-23:00
23828.0,2021-05-11,10480.0,10480.0,19:00-20:00
293769.0,2021-05-10,132257.0,132257.0,14:00-15:00
12683.0,2021-05-10,4956.0,4956.0,22:00-23:00
79784.0,2021-05-10,36183.0,36183.0,09:00-10:00
268068.0,2021-05-10,120144.0,120144.0,10:00-11:00
402482.0,2021-05-10,172178.0,172178.0,11:00-12:00
421867.0,2021-05-10,178234.0,178234.0,12:00-13:00
350469.0,2021-05-10,149333.0,149333.0,13:00-14:00
266919.0,2021-05-10,116599.0,116599.0,15:00-16:00
184736.0,2021-05-10,78741.0,78741.0,16:00-17:00
90524.0,2021-05-10,37783.0,37783.0,17:00-18:00
42907.0,2021-05-10,16888.0,16888.0,18:00-19:00
27725.0,2021-05-10,11057.0,11057.0,19:00-20:00
20152.0,2021-05-10,8111.0,8111.0,20:00-21:00
16902.0,2021-05-10,6685.0,6685.0,21:00-22:00
738.0,2021-05-10,62.0,62.0,07:00-08:00
7642.0,2021-05-10,1873.0,1873.0,08:00-09:00
83.0,2021-05-09,43.0,43.0,07:00-08:00
42040.0,2021-05-09,25496.0,25496.0,16:00-17:00
1601.0,2021-05-09,841.0,841.0,08:00-09:00
4261.0,2021-05-09,1937.0,1937.0,21:00-22:00
5095.0,2021-05-09,2401.0,2401.0,20:00-21:00
5414.0,2021-05-09,2576.0,2576.0,19:00-20:00
9738.0,2021-05-09,5255.0,5255.0,18:00-19:00
17992.0,2021-05-09,10216.0,10216.0,17:00-18:00
2947.0,2021-05-09,1387.0,1387.0,22:00-23:00
60968.0,2021-05-09,37974.0,37974.0,15:00-16:00
125921.0,2021-05-09,70927.0,70927.0,11:00-12:00
27266.0,2021-05-09,16675.0,16675.0,09:00-10:00
94056.0,2021-05-09,52947.0,52947.0,10:00-11:00
72701.0,2021-05-09,46221.0,46221.0,14:00-15:00
123793.0,2021-05-09,72531.0,72531.0,12:00-13:00
93035.0,2021-05-09,56855.0,56855.0,13:00-14:00
9477.0,2021-05-08,3754.0,3754.0,22:00-23:00
79546.0,2021-05-08,34835.0,34835.0,09:00-10:00
258777.0,2021-05-08,106648.0,106648.0,10:00-11:00
3235.0,2021-05-08,1170.0,1170.0,08:00-09:00
355137.0,2021-05-08,139432.0,139432.0,12:00-13:00
263972.0,2021-05-08,108149.0,108149.0,13:00-14:00
211325.0,2021-05-08,93637.0,93637.0,14:00-15:00
11111.0,2021-05-08,4483.0,4483.0,21:00-22:00
187249.0,2021-05-08,83112.0,83112.0,15:00-16:00
134685.0,2021-05-08,58847.0,58847.0,16:00-17:00
68912.0,2021-05-08,30090.0,30090.0,17:00-18:00
30415.0,2021-05-08,13495.0,13495.0,18:00-19:00
17457.0,2021-05-08,7354.0,7354.0,19:00-20:00
363230.0,2021-05-08,142220.0,142220.0,11:00-12:00
13374.0,2021-05-08,5674.0,5674.0,20:00-21:00
26913.0,2021-05-07,12229.0,12229.0,19:00-20:00
262049.0,2021-05-07,111684.0,111684.0,10:00-11:00
17764.0,2021-05-07,8057.0,8057.0,20:00-21:00
39804.0,2021-05-07,17935.0,17935.0,18:00-19:00
16044.0,2021-05-07,6976.0,6976.0,21:00-22:00
398.0,2021-05-07,130.0,130.0,07:00-08:00
5703.0,2021-05-07,2156.0,2156.0,08:00-09:00
77501.0,2021-05-07,35849.0,35849.0,09:00-10:00
11400.0,2021-05-07,4850.0,4850.0,22:00-23:00
382600.0,2021-05-07,155944.0,155944.0,11:00-12:00
308819.0,2021-05-07,126995.0,126995.0,13:00-14:00
259465.0,2021-05-07,114974.0,114974.0,14:00-15:00
81891.0,2021-05-07,37890.0,37890.0,17:00-18:00
163259.0,2021-05-07,78356.0,78356.0,16:00-17:00
387202.0,2021-05-07,157678.0,157678.0,12:00-13:00
235957.0,2021-05-07,109032.0,109032.0,15:00-16:00
311735.0,2021-05-06,137391.0,137391.0,13:00-14:00
669.0,2021-05-06,247.0,247.0,07:00-08:00
85416.0,2021-05-06,37777.0,37777.0,09:00-10:00
279028.0,2021-05-06,119058.0,119058.0,10:00-11:00
400297.0,2021-05-06,169312.0,169312.0,11:00-12:00
7182.0,2021-05-06,2436.0,2436.0,08:00-09:00
258714.0,2021-05-06,122479.0,122479.0,14:00-15:00
19426.0,2021-05-06,9296.0,9296.0,20:00-21:00
11452.0,2021-05-06,5342.0,5342.0,22:00-23:00
240102.0,2021-05-06,114246.0,114246.0,15:00-16:00
14743.0,2021-05-06,6956.0,6956.0,21:00-22:00
402837.0,2021-05-06,173678.0,173678.0,12:00-13:00
27428.0,2021-05-06,12754.0,12754.0,19:00-20:00
42051.0,2021-05-06,21099.0,21099.0,18:00-19:00
160581.0,2021-05-06,77098.0,77098.0,16:00-17:00
89121.0,2021-05-06,43810.0,43810.0,17:00-18:00
74829.0,2021-05-05,36795.0,36795.0,17:00-18:00
10024.0,2021-05-05,4852.0,4852.0,22:00-23:00
14312.0,2021-05-05,7189.0,7189.0,21:00-22:00
17571.0,2021-05-05,8928.0,8928.0,20:00-21:00
21793.0,2021-05-05,11010.0,11010.0,19:00-20:00
35319.0,2021-05-05,17772.0,17772.0,18:00-19:00
141854.0,2021-05-05,68615.0,68615.0,16:00-17:00
61351.0,2021-05-05,31055.0,31055.0,09:00-10:00
205943.0,2021-05-05,97762.0,97762.0,15:00-16:00
219321.0,2021-05-05,103202.0,103202.0,14:00-15:00
330257.0,2021-05-05,147202.0,147202.0,12:00-13:00
322913.0,2021-05-05,142102.0,142102.0,11:00-12:00
211316.0,2021-05-05,98471.0,98471.0,10:00-11:00
266720.0,2021-05-05,121033.0,121033.0,13:00-14:00
5724.0,2021-05-05,2086.0,2086.0,08:00-09:00
943.0,2021-05-05,149.0,149.0,07:00-08:00
313.0,2021-05-04,197.0,197.0,07:00-08:00
3601.0,2021-05-04,1836.0,1836.0,08:00-09:00
48464.0,2021-05-04,28561.0,28561.0,09:00-10:00
166529.0,2021-05-04,93312.0,93312.0,10:00-11:00
261876.0,2021-05-04,136782.0,136782.0,11:00-12:00
264879.0,2021-05-04,135000.0,135000.0,12:00-13:00
205626.0,2021-05-04,104383.0,104383.0,13:00-14:00
173154.0,2021-05-04,92153.0,92153.0,14:00-15:00
148362.0,2021-05-04,78313.0,78313.0,15:00-16:00
92665.0,2021-05-04,50309.0,50309.0,16:00-17:00
41593.0,2021-05-04,22678.0,22678.0,17:00-18:00
18583.0,2021-05-04,8904.0,8904.0,18:00-19:00
14494.0,2021-05-04,8122.0,8122.0,19:00-20:00
6656.0,2021-05-04,3416.0,3416.0,22:00-23:00
10948.0,2021-05-04,5975.0,5975.0,20:00-21:00
10231.0,2021-05-04,5671.0,5671.0,21:00-22:00
202425.0,2021-05-03,103668.0,103668.0,14:00-15:00
177739.0,2021-05-03,90519.0,90519.0,15:00-16:00
49270.0,2021-05-03,25315.0,25315.0,09:00-10:00
3016.0,2021-05-03,1547.0,1547.0,08:00-09:00
180264.0,2021-05-03,85841.0,85841.0,10:00-11:00
275468.0,2021-05-03,128752.0,128752.0,11:00-12:00
297200.0,2021-05-03,141288.0,141288.0,12:00-13:00
187.0,2021-05-03,106.0,106.0,07:00-08:00
236758.0,2021-05-03,115487.0,115487.0,13:00-14:00
119399.0,2021-05-03,61859.0,61859.0,16:00-17:00
57505.0,2021-05-03,30725.0,30725.0,17:00-18:00
29835.0,2021-05-03,15311.0,15311.0,18:00-19:00
21368.0,2021-05-03,11205.0,11205.0,19:00-20:00
15244.0,2021-05-03,7821.0,7821.0,20:00-21:00
14712.0,2021-05-03,7735.0,7735.0,21:00-22:00
10854.0,2021-05-03,5203.0,5203.0,22:00-23:00
63921.0,2021-05-02,40256.0,40256.0,13:00-14:00
41.0,2021-05-02,24.0,24.0,07:00-08:00
549.0,2021-05-02,340.0,340.0,08:00-09:00
17163.0,2021-05-02,10972.0,10972.0,09:00-10:00
59452.0,2021-05-02,37055.0,37055.0,10:00-11:00
86315.0,2021-05-02,52808.0,52808.0,11:00-12:00
86774.0,2021-05-02,52839.0,52839.0,12:00-13:00
8743.0,2021-05-02,5401.0,5401.0,18:00-19:00
52995.0,2021-05-02,33536.0,33536.0,14:00-15:00
43474.0,2021-05-02,26495.0,26495.0,15:00-16:00
27553.0,2021-05-02,17053.0,17053.0,16:00-17:00
12643.0,2021-05-02,7428.0,7428.0,17:00-18:00
5244.0,2021-05-02,3105.0,3105.0,19:00-20:00
4486.0,2021-05-02,2686.0,2686.0,20:00-21:00
4333.0,2021-05-02,2467.0,2467.0,21:00-22:00
3441.0,2021-05-02,2277.0,2277.0,22:00-23:00
16497.0,2021-05-01,9258.0,9258.0,19:00-20:00
7131.0,2021-05-01,3914.0,3914.0,22:00-23:00
45623.0,2021-05-01,27926.0,27926.0,17:00-18:00
91510.0,2021-05-01,54540.0,54540.0,16:00-17:00
133210.0,2021-05-01,76951.0,76951.0,15:00-16:00
150144.0,2021-05-01,85671.0,85671.0,14:00-15:00
189553.0,2021-05-01,105745.0,105745.0,13:00-14:00
245697.0,2021-05-01,131020.0,131020.0,12:00-13:00
240484.0,2021-05-01,122006.0,122006.0,11:00-12:00
11954.0,2021-05-01,7023.0,7023.0,20:00-21:00
153357.0,2021-05-01,75960.0,75960.0,10:00-11:00
11747.0,2021-05-01,6796.0,6796.0,21:00-22:00
23570.0,2021-05-01,14404.0,14404.0,18:00-19:00
135.0,2021-05-01,104.0,104.0,07:00-08:00
1722.0,2021-05-01,770.0,770.0,08:00-09:00
39218.0,2021-05-01,18414.0,18414.0,09:00-10:00
59515.0,2021-04-30,35612.0,35612.0,18:00-19:00
424894.0,2021-04-30,231115.0,231115.0,13:00-14:00
